ticker,name,lei,cik
SRNE,Sorrento Therapeutics Inc,549300RH23PRR3M13410,0000850261
SRPT,Sarepta Therapeutics Inc,,0000873303
SRSC,Sears Canada Inc,549300A0QNNPY14D9106,0001550910
SRT,StarTek Inc,549300ONES3WQ9KY7P17,0001031029
SRTSU,Sensus Healthcare Inc,,0001494891
SRV,Cushing MLP Total Return Fund,,0001400897
SSB,South State Corp,,0000764038
SSBI,Summit State Bank,,
SSD,Simpson Manufacturing Co Inc,,0000920371
SSE,Seventy Seven Energy Inc ,,0001532930
SSFN,Stewardship Financial Corp,549300TW8X33NRHVMK06,0001023860
SSH,Sunshine Heart Inc,,0001506492
SSI,Stage Stores Inc,,0000006885
SSL,Sasol Ltd,,0000314590
SSLT,Vedanta Ltd,,0001370431
SSN,Samson Oil and Gas Ltd,,0001404079
SSNC,SS&C Technologies Holdings Inc,,0001402436
SSNI,Silver Spring Networks Inc,,0001180079
SSP,E. W. Scripps Co,549300U1OW41QPKYW028,0000832428
SSRG,Symmetry Surgical Inc ,,0001616101
SSRI,Silver Standard Resources Inc,549300JD2KR7AB9DYJ38,0000921638
SSS,Sovran Self Storage Inc,W9EE01AFDDF9DQCQZC68,0000944314
SSTK,Shutterstock Inc,,0001549346
SSW,Seaspan Corp,5493007Z8Q1H45KT7W98,0001332639
SSY,SunLink Health Systems Inc,,0000096793
SSYS,Stratasys Ltd,,0001517396
ST,Sensata Technologies Holding NV,,0001477294
STAA,STAAR Surgical Co,,0000718937
STAF,Staffing 360 Solutions Inc,549300CWMOEBMKFWN694,0001499717
STAG,STAG Industrial Inc,549300QWYX2W6FASVQ07,0001479094
STAR,iStar Inc,QFFLKWYYS3UPWD86E794,0001095651
STAY,Extended Stay America Inc,549300IESZBC3BJUJW64,0001581164
STB,Student Transportation Inc,,0001419465
STBA,S&T Bancorp Inc,,0000719220
STBZ,State Bank Financial Corp,,0001497275
STC,Stewart Information Services Corp,,0000094344
STCK,BMC Stock Holdings Inc,549300GHSZDJ1FJEJG18,0001574815
STDY,Steadymed Ltd,549300RK7SD8AU4VZO98,0001619087
STE,STERIS plc,,0001624899
STEM,StemCells Inc,,0000883975
STFC,State Auto Financial Corp,,0000874977
STI,SunTrust Banks Inc,7E1PDLW1JL6TS0BS1G03,0000750556
STJ,St. Jude Medical Inc,549300IBJ0QJU1E0GW56,0000203077
STK,Columbia Seligman Premium Technology Growth Fund,WPBXL2LYEYTUKG1U0H35,0001471420
STKL,Sunopta Inc,54930010CP0KEPPRPA40,0000351834
STKS,One Group Hospitality Inc,549300QFZD4IE5DEBE98,0001399520
STL,Sterling Bancorp,549300LQK6SKH5ZXO648,0001070154
STLD,Steel Dynamics Inc,549300HGGKEL4FYTTQ83,0001022671
STLRU,Stellar Acquisition III Inc,,0001665300
STLY,Stanley Furniture Company Inc,,0000797465
STM,STMicroelectronics NV,213800Z8NOHIKRI42W10,0000932787
STML,Stemline Therapeutics Inc,,0001264587
STMP,Stamps.Com Inc,,0001082923
STN,Stantec Inc,549300MZ7NGUZDCP2T16,0001131383
STNG,Scorpio Tankers Inc,,0001483934
STNR,Steiner Leisure Ltd ,,0001018946
STO,Statoil ASA,OW6OFBNCKXC4US5C7523,0001140625
STON,StoneMor Partners LP,,0001286131
STOR,Store Capital Corp,5493004EA6C9IHDZ7N66,0001538990
STPP,iPath US Treasury Steepener ETN,,
STR,Questar Corp,6I24RUKVDSWEO85W2995,0000751652
STRA,Strayer Education Inc,0PYXF82EO1UCNGL5I740,0001013934
STRI,STR Holdings Inc ,5493005R64TTFBFSWG56,0001473597
STRL,Sterling Construction Company Inc,549300RZIK6K1215XU51,0000874238
STRM,Streamline Health Solutions Inc,5493005R8JNDFOLVG764,0001008586
STRN,Sutron Corp ,,0000728331
STRP,Straight Path Communications Inc,5493003CXFJVN4RLTU96,0001574460
STRS,Stratus Properties Inc,5493008I6ZRDZWT8ZZ15,0000885508
STRT,Strattec Security Corp,549300Z394OP8S8TSR40,0000933034
STRZA,Starz,,0001507934
STS,Supreme Industries Inc,549300Z3G3OR50W1GI26,0000350846
STT,State Street Corp,549300ZFEEJ2IP5VME73,0000093751
STV,China Digital TV Holding Co Ltd,,0001405503
STWD,Starwood Property Trust Inc,BUGSFQZERKRBFWIG5267,0001465128
STX,Seagate Technology PLC,396PBGKP6TE3O062MS44,0001137789
STXS,Stereotaxis Inc,549300KPNOKI02O2ZP21,0001289340
STZ,Constellation Brands Inc,,0000016918
SU,Suncor Energy Inc,3XCBVWUPHGBZ5GF7TY15,0000311337
SUBK,Suffolk Bancorp,,0000754673
SUI,Sun Communities Inc,549300H5GEOJYN41ZG57,0000912593
SUM,Summit Materials Inc,,0001621563
SUMR,Summer Infant Inc,,0001314772
SUN,Sunoco LP,54930001NJU8E40NQ561,0001552275
SUNE,SunEdison Inc ,5493004W8FBXFVSWVZ87,0000945436
SUNS,Solar Senior Capital Ltd,,0001508171
SUP,Superior Industries International Inc,549300OESUOCKABP3B22,0000095552
SUPN,Supernus Pharmaceuticals Inc,,0001356576
SUPV,Grupo Supervielle SA,,0001662922
SURG,Synergetics USA Inc ,549300KHUFIK0WOQ0Y11,0000836429
SUSQ,Susquehanna Bancshares Inc ,,0000700863
SUTR,Sutor Technology Group Ltd ,,0001041177
SVA,Sinovac Biotech Ltd,,0001084201
SVBI,Severn Bancorp Inc,,0000868271
SVBL,Silver Bull Resources Inc ,,0001031093
SVLC,SilverCrest Mines Inc ,,
SVM,Silvercorp Metals Inc ,HZPA4EQ289DXC7NQGK91,0001052045
SVT,Servotronics Inc,549300G2MISHW24LEA03,0000089140
SVU,Supervalu Inc,549300HSQOPPFG6OPF24,0000095521
SVVC,Firsthand Technology Value Fund Inc,,0001495584
SWAY,Colony Starwood Homes,5493007GMUJQRA7AXT13,0001579471
SWC,Stillwater Mining Co,,0000931948
SWFT,Swift Transportation Co,,0001492691
SWHC,Smith & Wesson Holding Corp,5493004PFHUPOR1PWN79,0001092796
SWI,"SolarWinds, Inc.   ",,0001428669
SWIR,Sierra Wireless Inc,,0001111863
SWK,Stanley Black & Decker Inc,549300DJ09SMTO561131,0000093556
SWKS,Skyworks Solutions Inc,549300WZ3ORQ2BVKBD96,0000004127
SWM,Schweitzer-Mauduit International Inc,549300Z1FU4IDULG1R21,0001000623
SWN,Southwestern Energy Co,EFWMP121W54QV9MGOP87,0000007332
SWSH,Swisher Hygiene Inc ,54930012KT2JYNG82L41,0001504747
SWX,Southwest Gas Corp,OQQR1IQTGBKH0UR88X59,0000092416
SWY,Safeway Inc ,549300NKZ6VCN5P3K723,0000086144
SWZ,Swiss Helvetia Fund Inc,549300HQZ0XPGTS5Q724,0000813623
SXC,SunCoke Energy Inc,1KF1J2NXQE2PI0QOB943,0001514705
SXCL,Steel Excel Inc ,,0000709804
SXCP,SunCoke Energy Partners LP,,0001555538
SXE,Southcross Energy Partners LP,549300WNMFRZ945UFD66,0001547638
SXI,Standex International Corp,RCX52GR0JW2LRRMH9Z54,0000310354
SXL,Sunoco Logistics Partners LP,5493008K8W3OKZE54J59,0001161154
SXT,Sensient Technologies Corp,CMMZHMFZQG86EI7WZU92,0000310142
SYA,Symetra Financial Corp ,5493004WNE7ORFD3AZ54,0001403385
SYBT,Stock Yards Bancorp Inc,549300YERP9H5TDIQW16,0000835324
SYF,Synchrony Financial,549300RS7EWPM9MA6C78,0001601712
SYK,Stryker Corp,5493002F0SC4JTBU5137,0000310764
SYKE,Sykes Enterprises Inc,549300JJ24XHULP7Q562,0001010612
SYMC,Symantec Corp,YF6ZV0M6AU4FY94MK914,0000849399
SYMX,Synthesis Energy Systems Inc,,0001375063
SYN,Synthetic Biologics Inc,,0000894158
SYNA,Synaptics Inc,549300AJ3LI4FWNRQX29,0000817720
SYNC,Synacor Inc,549300NABUC7MPI2X462,0001408278
SYNL,Synalloy Corp,549300U2S5125001TS43,0000095953
SYNT,Syntel Inc,,0001040426
SYPR,Sypris Solutions Inc,,0000864240
SYRG,Synergy Resources Corp,549300RFZV39PJ73PH67,0001413507
SYRS,Syros Pharmaceuticals Inc,,0001556263
SYRX,Sysorex Global,,0001529113
SYT,Syngenta AG,549300HTOMQG20JYV568,0001123661
SYUT,Synutra International Inc,,0001293593
SYX,Systemax Inc,,0000945114
SYY,Sysco Corp,5RGWIFLMGH3YS7KWI652,0000096021
SZC,The Cushing® Renaissance Fund Common,,
SZMK,Sizmek Inc,5493008CFKMJRW1D5236,0001591877
SZO,DB Crude Oil Short ETN,,
SZYM,Solazyme Inc ,549300MTLN8V6P4VTK11,0001311230
T,AT&T Inc,549300Z40J86GGSTL398,0000732717
TA,TravelCenters of America LLC,,0001378453
TAC,TransAlta Corp,GJZNVO2UY6DNFNIYH321,0001144800
TACO,Del Taco Restaurants Inc,,0001585583
TACT,TransAct Technologies Inc,,0001017303
TAHO,Tahoe Resources Inc,,0001510400
TAI,Transamerica Income Shares Inc.,,0000099197
TAIT,Taitron Components Inc,,0000942126
TAL,TAL International Group Inc ,,0001499620
TANH,Tantech Holdings Ltd,,0001588084
TAOM,Taomee Holdings Ltd ,,0001507051
TAP,Molson Coors Brewing Co,54930073LBBH6ZCBE225,0000024545
TAPR,Barclays Inverse US Treasury Aggt ETN,,
TARO,Taro Pharmaceutical Industries Ltd,5493002WIJCSC2L2VL79,0000906338
TAS,Tasman Metals Ltd.,,0001474547
TASR,TASER International Inc,,0001069183
TAST,Carrols Restaurant Group Inc,,0000809248
TAT,TransAtlantic Petroleum Ltd,549300B2UM2VRI5TUL37,0001092289
TATT,TAT Technologies Ltd ,,0000808439
TAX,Liberty Tax Inc,549300MWCHSL8BSOMV77,0001528930
TAXI,Medallion Financial Corp ,549300FJ4FMGJ2C34Y48,0001000209
TAYD,Taylor Devices Inc,,0000096536
TBBK,Bancorp Inc,24C4CXKSJUS7LUHQN688,0001258754
TBI,TrueBlue Inc,,0000768899
TBIO,Transgenomic Inc,54930079ULTBRXUQNR89,0001043961
TBK,Triumph Bancorp Inc,5493003RNRMEVYDZ1Q52,0001539638
TBNK,Territorial Bancorp Inc,,0001447051
TBPH,Theravance Biopharma Inc,,0001583107
TC,Thompson Creek Metals Company Inc ,5493006NK2IEVPDTTN51,0001415020
TCAP,Triangle Capital Corp,549300GSF4KFZP6ONG49,0001379785
TCB,TCF Financial Corp,,0000814184
TCBI,Texas Capital Bancshares Inc,549300466Q2SXRX0YM48,0001077428
TCBK,Trico Bancshares,,0000356171
TCCO,Technical Communications Corp,,0000096699
TCFC,Community Financial Corp,549300IM1P8BVV642449,0000855874
TCI,Transcontinental Realty Investors Inc,,0000733590
TCK,Teck Resources Ltd,T8KI5SQ2JRWHL7XY0E11,0000886986
TCMD,Tactile Systems Technology Inc,,0001027838
TCO,Taubman Centers Inc,,0000890319
TCON,TRACON Pharmaceuticals Inc,,0001394319
TCP,TC PipeLines LP,6HL0C5LCIE4TN8UZHL06,0001075607
TCPC,TCP Capital Corp,549300JU1XG1HF56J989,0001370755
TCPI,TCP International Holdings Ltd,,0001545391
TCRD,THL Credit Inc,ZPFGW6VV73M9CW4FN909,0001464963
TCS,Container Store Group Inc,,0001411688
TCX,Tucows Inc,,0000909494
TD,Toronto-Dominion Bank,PT3QB789TSUIDF371261,0000947263
TDC,Teradata Corp,549300JU9SOUHV4U4R71,0000816761
TDF,Templeton Dragon Fund Inc,,0000919893
TDG,TransDigm Group Inc,,0001260221
TDOC,Teladoc Inc,,0001477449
TDS,Telephone and Data Systems Inc,,0001051512
TDW,Tidewater Inc,549300UOMTB7PD2UT305,0000098222
TDY,Teledyne Technologies Inc,549300VSMO9KYQWDND94,0001094285
TE,TECO Energy Inc ,O7KLLUCLFHPD07BN2U20,0000350563
TEAM,Atlassian Corporation PLC,,0000805054
TEAR,TearLab Corp,,0001299139
TECD,Tech Data Corp,549300EK847TAWPJWF34,0000790703
TECH,Bio-Techne Corp,,0000842023
TECK,Teck Resources Ltd,,
TECU,Tecumseh Products Co ,549300U44HVA0K62FG25,0000096831
TEDU,Tarena International Inc,5493003SGWGFEXTC4U52,0001592560
TEF,Telefonica SA,549300EEJH4FEPDBBR25,0000814052
TEG,"Integrys Holding, Inc.",549300J4ZRR1SZF4ES33,0000916863
TEGP,Tallgrass Energy GP LP,,0001633651
TEI,Templeton Emerging Markets Income Fund,,
TEL,TE Connectivity Ltd,,0001385157
TEN,Tenneco Inc,549300U0EXXFAQFAD785,0001024725
TENX,Tenax Therapeutics Inc,549300J03O6B1IJ2B606,0000034956
TEO,Telecom Argentina SA,,0000932470
TEP,Tallgrass Energy Partners LP,549300IQ3DN0F3VERF65,0001569134
TER,Teradyne Inc,C3X4YJ278QNZHRJULN75,0000097210
TERP,TerraForm Power Inc,,0001599947
TESO,TESCO Corp,,0001022705
TESS,TESSCO Technologies Inc,,0000927355
TEU,Box Ships Inc ,,0001504795
TEUM,Pareteum Corp,,
TEVA,Teva Pharmaceutical Industries Ltd,549300BAFGM4RC74ZJ94,0000818686
TEX,Terex Corp,YAWJZJYEQ7M1SYMOS462,0000097216
TFM,Fresh Market Inc ,,0001489979
TFSC,1347 Capital Corp ,,0001606163
TFSL,TFS Financial Corp,,0001381668
TFX,Teleflex Inc,UUL85LWXB4NGSWWXIQ25,0000096943
TG,Tredegar Corp,54930003228ERHCH6K87,0000850429
TGA,TransGlobe Energy Corp,549300QMNS6BDY8UUB03,0000736744
TGB,Taseko Mines Ltd,549300XKUO1JSLU7KX54,0000878518
TGC,Tengasco Inc,5493008CUBI02XP43Q95,0001001614
TGD,Timmins Gold Corp,,
TGEN,Tecogen Inc,549300GD898YRLK9SS61,0001537435
TGH,Textainer Group Holdings Ltd,,0001413159
TGI,Triumph Group Inc,5493007L6S47Q14SL582,0001021162
TGLS,Tecnoglass Inc,,0001534675
TGNA,Tegna Inc,549300YC5EDBGX85AO10,0000039899
TGP,Teekay LNG Partners LP,549300CP38L0UER0I397,0001308106
TGS,Transportadora de Gas del Sur SA,,0000930689
TGT,Target Corp,8WDDFXB5T1Z6J0XC1L66,0000027419
TGTX,TG Therapeutics Inc,,0001001316
THC,Tenet Healthcare Corp,0W9AIBT6U6ADJ2I8HK17,0000070318
THFF,First Financial Corp,,0000714562
THG,Hanover Insurance Group Inc ,JJYR6MFKFF6CF8DBZ078,0000944695
THLD,Threshold Pharmaceuticals Inc,,0001183765
THM,International Tower Hill Mines Ltd,,0001134115
THO,Thor Industries Inc,,0000730263
THOR,Thoratec Corp ,549300263M40CHOS3944,0000350907
THQ,Tekla Healthcare Opportunities Fund,,0001604522
THR,Thermon Group Holdings Inc,,0001489096
THRM,Gentherm Inc,HKM6YX1U5JS60TCUB219,0000903129
THRX,Innoviva Inc ,549300ACOX4QTBES6535,0001080014
THS,TreeHouse Foods Inc,5493007M7EVHE470Q576,0001320695
THST,Truett-Hurst Inc,549300S4QF6KU1JNI295,0001564709
THTI,THT Heat Transfer Technology Inc ,,0001375686
THW,Tekla World Healthcare Fund,,0001635977
TI,Telecom Italia SpA,549300W384M3RI3VXU42,0000948642
TIBX,TIBCO Software Inc.,04EEB871XLHVNY4RZJ65,0001085280
TICC,TICC Capital Corp,,0001259429
TIER,TIER REIT Inc,54930073R1RFSYHT1K58,0001176373
TIF,Tiffany & Co,549300C9X2TIB0FMTR23,0000098246
TIG,Tigenix NV,,
TIGR,TigerLogic Corp ,,0000820738
TIK,Tel-Instrument Electronics Corp,,0000096885
TIL,Till Capital Ltd,,0001625584
TILE,Interface Inc,549300VXZWQOIDFPU355,0000715787
TIME,Time Inc,549300FF19T8PC5C0051,0001591517
TINY,Harris and Harris Group Inc,,0000893739
TIPT,Tiptree Financial Inc,,0001393726
TIS,Orchids Paper Products Co,54930068RV2OH29ELF33,0001324189
TISA,Top Image Systems Ltd,,0001021991
TISI,Team Inc,549300DEKHQ3OEQJWU96,0000318833
TITN,Titan Machinery Inc,549300835ZM8G0BT5C94,0001409171
TIVO,TiVo Inc,,0001088825
TJX,TJX Companies Inc,V167QI9I69W364E2DY52,0000109198
TK,Teekay Corp,YHKQM2RIPKZYOZ6RVZ46,0000911971
TKAI,Tokai Pharmaceuticals Inc,549300S17CAM13O43606,0001404281
TKC,Turkcell Iletisim Hizmetleri AS,,0001071321
TKF,Turkish Investment Fund,,
TKMR,Arbutus Biopharma Corp ,,0001447028
TKR,Timken Co,B0I35MLPFXZSE70ASS73,0000098362
TLF,Tandy Leather Factory Inc,549300XB36MQTBM8UQ34,0000909724
TLI,Western Asset Corporate Loan Fund,,0001068963
TLK,Telekomunikasi Indonesia (Persero) Tbk PT,,0001001807
TLLP,Tesoro Logistics LP,,0001507615
TLM,Talisman Energy Inc.,NQWTWUIL1PK7V7N5Y468,0000201283
TLMR,Talmer Bancorp Inc,,0001360683
TLN,Talen Energy Corp,,0001622536
TLND,Talend SA,,0001668105
TLOG,TetraLogic Pharmaceuticals Corp,549300X6IO859O0VG962,0001361248
TLP,TransMontaigne Partners LP,,0001319229
TLR,Timberline Resources Corp ,,0001288750
TLYS,Tillys Inc,,0001524025
TM,Toyota Motor Corp,,0001094517
TMH,TeamHealth Holdings Inc,,0001082754
TMHC,Taylor Morrison Home Corp,,0001562476
TMK,Torchmark Corp,,0000320335
TMO,Thermo Fisher Scientific Inc,HCHV7422L5HDJZCRFL38,0000097745
TMP,Tompkins Financial Corp,,0001005817
TMQ,Trilogy Metals Inc,,
TMST,TimkenSteel Corp,549300QZTZWHDE9HJL14,0001598428
TMUS,T-Mobile US Inc,549300V2JRLO5DIFGE82,0001283699
TNAV,Telenav Inc,,0001474439
TNC,Tennant Co,JYAIRLT8DVP6DP8UT336,0000097134
TNDM,Tandem Diabetes Care Inc,549300JEPFOD0K4D3I05,0001438133
TNET,TriNet Group Inc,,0000937098
TNGO,Tangoe Inc,,0001182325
TNH,Terra Nitrogen Company LP,,0000879575
TNK,Teekay Tankers Ltd,549300DE8ZAIYS2T6Q22,0001419945
TNP,Tsakos Energy Navigation Ltd,549300IFUTS62LRRCU54,0001166663
TNXP,Tonix Pharmaceuticals Holding Corp,,0001430306
TOF,Tofutti Brands Inc,,0000730349
TOL,Toll Brothers Inc,,0000794170
TOO,Teekay Offshore Partners LP,549300ZJBGOCXKXQWE39,0001382298
TOPS,TOP SHIPS Inc,,0001296484
TORM,TOR Minerals International Inc,,0000842295
TOT,Total SA,,0000879764
TOUR,Tuniu Corp,,0001597095
TOWN,Towne Bank,,
TOWR,Tower International Inc,,0001485469
TPB,Turning Point Brands Inc,,0001290677
TPC,Tutor Perini Corp,549300FHXYVPW8LJ6D98,0000077543
TPH,TRI Pointe Group Inc,,0001561680
TPHS,Trinity Place Holdings Inc,,0000724742
TPI,Tianyin Pharmaceutical Co Inc ,,0001362718
TPIC,TPI Composites Inc,,0001455684
TPIV,TapImmune Inc,,0001094038
TPL,Texas Pacific Land Trust,,0000097517
TPLM,Triangle Petroleum Corp,,0001281922
TPRE,Third Point Reinsurance Ltd,2LTXLGOFX5N78LZ32691,0001576018
TPUB,tronc Inc,549300OYS3J30M2N5272,0001593195
TPVG,Triplepoint Venture Growth BDC Corp,549300ATPBY6JIFH9Z88,0001580345
TPVZ,Triplepoint Venture Growth BDC Corp,,
TPX,Tempur Sealy International Inc,549300HFEKVR3US71V91,0001206264
TPZ,Tortoise Power and Energy Infrastructure Fund,,
TQNT,"TriQuint Semiconductor, Inc.",,0000913885
TR,Tootsie Roll Industries Inc,,0000098677
TRAK,Dealertrack Technologies Inc ,549300D4B8F9S4BJLI88,0001333513
TRC,Tejon Ranch Co,549300TMNDO77VJ6J111,0000096869
TRCB,Two River Bancorp,549300S643N80889EH26,0001343034
TRCH,Torchlight Energy Resources Inc,,0001431959
TRCO,Tribune Media Co,5493003IDYU5GPPRFU47,0000726513
TREC,Trecora Resources,549300YM7091ZVQS2B12,0000007039
TREE,LendingTree Inc,549300ISY5YHUJZTON08,0001434621
TREX,Trex Co Inc,,0001069878
TRF,"Templeton Russia and East European Fund, Inc.",,
TRGP,Targa Resources Corp,,0001389170
TRGT,Catalyst Biosciences Inc,549300TE6BBPJ0S88K48,0001124105
TRHC,Tabula Rasa HealthCare Inc,,
TRI,Thomson Reuters Corp,549300561UZND4C7B569,0001075124
TRIB,Trinity Biotech PLC,635400ESQQYRIISTLB94,0000888721
TRIL,Trillium Therapeutics Inc,,0001616212
TRIP,TripAdvisor Inc,,0001526520
TRIV,TriVascular Technologies Inc ,,0001432732
TRK,Speedway Motorsports Inc,,0000934648
TRLA,Trulia Inc ,,0001349454
TRMB,Trimble Navigation Ltd,GPTPPC2OI3JF5H0HTH31,0000864749
TRMK,Trustmark Corp,5493000HPQ4D2RZ79739,0000036146
TRMR,Tremor Video Inc,549300U07YJMMR1AFI64,0001375796
TRN,Trinity Industries Inc,R1JB4KXN77XFCXOQKV49,0000099780
TRNO,Terreno Realty Corp,,0001476150
TRNS,Transcat Inc,54930081E40TSSHUOS40,0000099302
TROV,Trovagene Inc,,0001213037
TROW,T. Rowe Price Group Inc,,0001113169
TROX,Tronox Ltd,549300CETSUM5VPXRJ98,0001530804
TRP,TransCanada Corp,,0001232384
TRQ,Turquoise Hill Resources Ltd,,0001158041
TRR,TRC Companies Inc,,0000103096
TRS,TriMas Corp,75G1WUQ8QK4P5MZOYD78,0000842633
TRST,TrustCo Bank Corp N Y,549300GCEP3NM7A1X491,0000357301
TRT,Trio-Tech International,,0000732026
TRTL,Terrapin 3 Acquisition Corp,,0001608298
TRTN,Triton International Ltd,,0001660734
TRU,TransUnion,,0001552033
TRUE,TrueCar Inc,549300KK16488YXWVE52,0001327318
TRUK,"Truck Hero, Inc.",,0001648189
TRUP,Trupanion Inc,549300J86GFKIDGMQP18,0001371285
TRV,Travelers Companies Inc,549300Y650407RU8B149,0000086312
TRVN,Trevena Inc,549300YXUV4MU2J7QS07,0001429560
TRW,TRW Automotive Holdings Corp ,549300V4F0MYIJ9K7D75,0001267097
TRX,Tanzanian Royalty Exploration Corp,,0001173643
TRXC,Transenterix Inc ,5493005KN31IIY2XSQ42,0000876378
TS,Tenaris SA,,0001190723
TSBK,Timberland Bancorp Inc,,0001046050
TSC,TriState Capital Holdings Inc,5493003JKSPN0881WX29,0001380846
TSCO,Tractor Supply Co,549300OJ9VZHZRO6I137,0000916365
TSE,Trinseo SA,,0001519061
TSEM,Tower Semiconductor Ltd,,0000928876
TSI,TCW Strategic Income,,0000809559
TSL,Trina Solar Ltd,,0001382158
TSLA,Tesla Motors Inc,,0001318605
TSLF,THL Credit Senior Loan Fund,,
TSLX,TPG Specialty Lending Inc,549300TX61566GJWCN05,0001508655
TSM,Taiwan Semiconductor Manufacturing Co Ltd,,0001046179
TSN,Tyson Foods Inc ,WD6L6041MNRW1JE49D58,0000100493
TSO,Tesoro Corp,CMTK1YBYNLPLIS3QLI53,0000050104
TSQ,Townsquare Media Inc,549300XBA8C68H0DR538,0001499832
TSRA,Tessera Technologies Inc,12QXQCZOIJ35VTGVAL38,0001261694
TSRE,Trade Street Residential Inc ,,0001299901
TSRI,TSR Inc,,0000098338
TSRO,TESARO Inc,,0001491576
TSS,Total System Services Inc,,0000721683
TST,TheStreet Inc,,0001080056
TSU,Tim Participacoes SA,,0001066116
TSYS,TeleCommunication Systems Inc ,549300OHUWI1XC3V6064,0001111665
TTC,Toro Co,YJKE4YIT6BWQHVEW0D14,0000737758
TTD,Trade Desk Inc,,0001671933
TTEC,TeleTech Holdings Inc,GTJS1N8S8I28A7L4WG97,0001013880
TTEK,Tetra Tech Inc,549300UJ1LP7JGJC5P32,0000831641
TTF,Thai Fund Inc,,0000822794
TTGT,TechTarget Inc,,0001293282
TTHI,Transition Therapeutics Inc,,0001399250
TTI,Tetra Technologies Inc,,0000844965
TTM,Tata Motors Ltd,,0000926042
TTMI,TTM Technologies Inc,549300SC4BDOIS008048,0001116942
TTNP,Titan Pharmaceuticals Inc,549300NOUZGB2ZNVJ794,0000910267
TTOO,T2 Biosystems Inc,54930027RQTU9CHLKL88,0001492674
TTP,Tortoise Pipeline & Energy Fund,,0001526329
TTPH,Tetraphase Pharmaceuticals Inc ,,0001373707
TTS,Tile Shop Holdings Inc ,,0001552800
TTT,ProShares UltraPro Short 20+ Year Trs,,
TTWO,Take-Two Interactive Software Inc,BOMSTHHJK882EWYX3334,0000946581
TU,Telus Corp,L2TEUTQ8OSHMJWVLCE40,0000868675
TUBE,TubeMogul Inc,549300PUPUS71EY3F122,0001449278
TUES,Tuesday Morning Corp,549300OU1ZEZL3ST1C52,0000878726
TUMI,Tumi Holdings Inc,,0001535031
TUP,Tupperware Brands Corp,G8NWFN4YP7CR6FOP4886,0001008654
TUSK,Mammoth Energy Services Inc,,0001679268
TV,Grupo Televisa SAB,,0000912892
TVC,Tennessee Valley Authority,549300HE1ISW43LNKM54,0001376986
TVIZ,VelocityShares Daily 2x VIX MT ETN,,
TVPT,Travelport Worldwide Ltd,,0001424755
TW,Towers Watson & Co ,GG4KKGG0QZCLFYZA8M70,0001470215
TWC,Time Warner Cable Inc ,B1WXCWLJVJXMWJX6O298,0001377013
TWER,Towerstream Corp,,0001349437
TWI,Titan International Inc,54930043H7SFLNS88586,0000899751
TWIN,Twin Disc Inc,,0000100378
TWLO,Twilio Inc,,0001447669
TWMC,Trans World Entertainment Corp,,0000795212
TWN,Taiwan Fund Inc,,0000804123
TWNK,Hostess Brands Inc,,
TWO,Two Harbors Investment Corp,,0001465740
TWOU,2U Inc,5493008RVTXVR43PYF84,0001459417
TWTR,Twitter Inc,549300I8RX485XMK6836,0001418091
TWX,Time Warner Inc,KNG3XRAA0RHN9H62OK76,0001105705
TX,Ternium SA,,0001342874
TXMD,TherapeuticsMD Inc,,0000025743
TXN,Texas Instruments Inc,WDJNR2L6D8RWOEB8T652,0000097476
TXRH,Texas Roadhouse Inc,,0001289460
TXT,Textron Inc,3PPKBHUG1HD6BO7RNR87,0000217346
TXTR,Textura Corp ,549300LMXTRQYR775996,0001565337
TY,Tri-Continental Corporation,6QVMFZKY1QSOOIHD7Y77,0000099614
TYC,Tyco International PLC,549300XQ6S1GYKGBL205,0000833444
TYG,Tortoise Energy Infrastructure Corporation,5493008P735YB22YPB89,0001268533
TYHT,Shineco Inc,,0001300734
TYL,Tyler Technologies Inc,,0000860731
TYPE,Monotype Imaging Holdings Inc,,0001385292
TZF,Bear Stearns Depositor Inc Trust Certificate Series 2001 2,,0001144503
TZOO,Travelzoo Inc,5493003SM75HBCOOU310,0001133311
UA,Under Armour Inc,549300D4549QKWETZ406,0001336917
UACL,Universal Logistics Holdings Inc,,0001308208
UAG,UBS ETRACS CMCI Agriculture Tot Ret ETN,,
UAL,United Continental Holdings Inc,,0000100517
UAM,Universal American Corp,X9GZ4GD9PIJP2PZTUM84,0001514128
UAMY,United States Antimony Corp,,0000101538
UAN,CVR Partners LP,,0001425292
UBA,Urstadt Biddle Properties Inc,549300XXD0YL0AER3Z82,0001029800
UBC,UBS ETRACS CMCI Livestock Tot Ret ETN,,
UBCP,United Bancorp Inc,,0000731653
UBFO,United Security Bancshares,549300J2H2JYVXXP3J32,0001137547
UBG,UBS ETRACS CMCI Gold Total Return ETN,,
UBIC,"UBIC, Inc.",,0001550935
UBM,UBS ETRACS CMCI Indl Mtls Tot Ret ETN,,
UBN,UBS ETRACS CMCI Energy Total Return ETN,,
UBNK,United Financial Bancorp Inc,,0001501364
UBNT,Ubiquiti Networks Inc,,0001511737
UBOH,United Bancshares Inc,,0001087456
UBS,UBS Group AG,549300SZJ9VS8SGXAN81,0001610520
UBSH,Union Bankshares Corp,,0000883948
UBSI,United Bankshares Inc,,0000729986
UCBA,United Community Bancorp Inc,,0001344970
UCBI,United Community Banks Inc,549300GVW0FV66X3U703,0000857855
